name,date,text
FALSE,FALSE,FALSE
PRF apreende quase 300 quilos de drogas em São Miguel do Iguaçu/PR,13/09/2023 11h47,"Na madrugada desta quarta-feira (13), Policiais Rodoviários Federais deram ordem de parada a uma SUV, o motorista desobedeceu, fugiu e foi seguido por aproximadamente 11 quilômetros, efetuando manobras arriscadas e colocando em risco outros usuários da rodovia. Percebendo que não conseguiria escapar, o motorista jogou-se do veículo em movimento e correu para o matagal, no entanto foi preso logo em seguida pela equipe. Dentro do veículo, foram localizados 268 quilos de maconha. O preso, o veículo e a droga foram encaminhados para a Polícia Federal em Foz do Iguaçu/PR."
PRF convida a população para o seu 4° Passeio Ciclístico em Curitiba,13/09/2023 08h20,"Encerrando a Semana Nacional de Trânsito, a Polícia Rodoviária Federal (PRF) realizará no domingo (24), em Curitiba (PR), o 4° Passeio Ciclístico da PRF.  A concentração para o passeio ocorrerá às 8 horas ao lado da sede da PRF, no cruzamento da Linha Verde com a Avenida das Torres. A largada para o trajeto de 7 quilômetros está prevista para às 8h30, na Linha Verde. Não é necessário fazer inscrição, porém, os primeiros 200 a se apresentarem como um quilo de alimento não perecível para doação, receberão uma camiseta do evento. Haverá distribuição de água e alimentos e sorteio de brindes aos participantes, além de apoio mecânico, caminhonetes de resgate e aferição de pressão arterial. O evento é voltado à participação de famílias e crianças e além do passeio, elas poderão usufruir brincar no pula-pula, consumir pipoca e geladinho, conhecer e fazer fotos nas viaturas históricas e nas de uso policial, entre elas, o helicóptero da PRF, que estarão em exposição. A PRF e as instituições parceiras também estarão dando dicas de segurança aos visitantes. Serviço   Realização: Polícia Rodoviária Federal  Apoio: SINPRF • PREFEITURA DE CURITIBA • UFPR • DETRAN-PR • INSTITUTO CARGA SEGURA • TRANSDESK • TK ASSISTÊNCIA • SANEPAR • ATACADÃO • OBSERVATÓRIO NACIONAL DE SEGURANÇA VIÁRIA • PORTO SEGURO • NAMI BIKES • ASSEFAZ • FUNPRESP • ELEMENTAR PERÍCIAS • CICLOVIDA • ARENA TK AIRSOFT • SPECIALIZED BRAVO • UNIMED  "
"Em menos de 24 horas, PRF apreende quase 1 tonelada de maconha no Noroeste",05/09/2023 16h29,"Em menos de 24 horas, quase uma tonelada de maconha foi apreendida pela Polícia Rodoviária Federal (PRF), na região de Maringá/PR. As ações ocorreram na BR-376.  Nesta madrugada (05), os policiais rodoviários federais deram ordem de parada a um automóvel, mas o condutor não obedeceu. Alguns quilômetros à frente, ele abandonou o carro no acostamento e fugiu pela mata a pé.  O veículo estava completamente carregado com fardos de maconha que, após a pesagem, totalizaram 447 quilos da droga. O carro tinha placas falsas e havia sido roubado em São Paulo/SP  em outubro de 2022. A outra apreensão foi na segunda (04) quando um motorista protagonizou uma fuga com várias manobras perigosas como transitar pela contramão de direção, ultrapassagens forçadas e até tentou fechar e jogar a viatura policial para fora da pista.  Ao entrar no perímetro urbano de Mandaguaçu, ele saltou do veículo ainda em movimento e fugiu  a pé, o carro desgovernado bateu em uma árvore. O passageiro, um rapaz de 22 anos, foi preso. No veículo roubado em julho em Colombo, havia 422 quilos de maconha.    "
PRF apreende uma tonelada de queijo no Paraná,05/09/2023 15h47,"Uma carga de uma tonelada de queijo mussarela, sem nota fiscal, foi apreendida pela Polícia Rodoviária Federal (PRF) no município de Planalto/PR, na na noite de segunda-feira (04).  O alimento era transportado sem nenhuma condição de resfriamento, o que pode apresentar risco à saúde humana.  Os policiais rodoviários federais fiscalizavam na  BR-163 , quando pararam o veículo e encontraram o queijo sendo transportado de maneira irregular, atrás dos bancos e na carroceria, sem o adequado resfriamento.  Os produtos, de origem Argentina, não possuíam nota fiscal, nem qualquer desembaraço aduaneiro.   A carga foi apreendida e encaminhada à Agência de Defesa Agropecuária do Paraná, que ficará responsável por fazer a destinação do alimento.   "
PRF encontra cocaína no lugar do estepe de carro no Paraná,05/09/2023 11h15,"A Polícia Rodoviária Federal (PRF) apreendeu 52 quilos de cocaína ontem (04), na BR-373, em Ponta Grossa (PR).  A droga era transportada no compartimento do estepe de um SUV. O motorista foi preso. Segundo informações apuradas pela PRF, a carga de cocaína entrou no Brasil pela fronteira com o Paraguai e seria entregue em São José (SC), região metropolitana de Florianópolis. Prejuízo para o crime organizado é próximo de R$ 9 milhões. Assista:   Com informações da BDCom PRF em Ponta Grossa"
"Após tentar fugir por 50 quilômetros, homem é preso pela PRF e PM",04/09/2023 16h46,"A Polícia Rodoviária Federal (PRF) com o apoio da Polícia Militar do Paraná, apreendeu na manhã desta segunda-feira (04), uma carreta tanque carregada com cigarros contrabandeados do Paraguai. A equipe PRF deu ordem de parada ao condutor da carreta na BR-487 em Icaraíma/PR, próximo a divisa com o estado do Mato Grosso do Sul, mas ele desobedeceu e começou a fugir.  Foram mais de 50 quilômetros tentando escapar, até que o homem se deparou com um cerco da Polícia Militar em Umuarama (PR), então jogou o caminhão em um pasto e tentou escapar a pé, mas foi contido pelas equipes. O condutor de 34 anos, é morador de Eldorado/MS, onde pegou a carreta carregada com 600 caixas de cigarros contrabandeados (350 mil maços) e a levaria até Umuarama. Ele deverá responder pelos crimes de contrabando, adulteração de sinal identificador de veículo, pois o veículo tinha placa de outro,  desobediência e por conduzir gerando perigo de dano.  "
PRF descobre depósito de maconha em Santa Tereza do Oeste/PR,04/09/2023 15h03,"A Polícia Rodoviária Federal (PRF) retirou de circulação, na manhã de hoje (04) 1,3 tonelada de maconha em Santa Tereza do Oeste, no Oeste do Paraná.  A ocorrência iniciou com uma apreensão de um utilitário, na BR-163, carregado com 342 quilos de maconha. Os policiais então descobriram que o entorpecente seria entregue em um sítio na zona rural de Santa Tereza. Ao chegar no local, a equipe localizou diversos tambores enterrados, também carregados de maconha, totalizando mais 950,9 quilos da droga. Ninguém foi localizado no sítio. O motorista do veículo, de apenas 20 anos, morador de Cascavel/PR, foi preso em flagrante. A ocorrência foi encaminhada à Polícia Civil de Cascavel.  "
"PRF apreende, em fundo falso de carreta, 1 tonelada de maconha no Paraná",31/08/2023 16h00,"A Polícia Rodoviária Federal (PRF) apreendeu na manhã desta quinta-feira (31) em Iporã (PR), noroeste do estado do Paraná, 1 tonelada de maconha que seria entregue em Umuarama (PR). A equipe PRF abordou um motorista de caminhão que saía da fronteira e localizou embaixo de uma carga de sucata de metal um fundo falso na carroceria. O caminhão estava com placas clonadas. Ao acessarem o compartimento, os policiais localizaram uma tonelada da droga na forma de tabletes, pacotes de haxixe e skunk. O condutor, de 29 anos e morador de Luziânia (GO), informou aos policiais que pegou o caminhão já carregado em Mundo Novo e levaria até a cidade de Umuarama. Ele poderá responder pelos crimes de tráfico de drogas, adulteração de sinal identificador de veículo automotor e associação para o tráfico. Assista:  Com informações da BDCom PRF em Guaíra"
Mais de meia tonelada de maconha é apreendida pela PRF nos Campos Gerais,31/08/2023 14h15,"A Polícia Rodoviária Federal (PRF) apreendeu, na tarde desta terça (29), 655 quilos de maconha e cinco de skunk em uma caminhonete em Tibagi (PR). Após policiais rodoviários federais abordarem um homem que conduzia uma caminhonete identificada como sendo uma empresa de fertilizantes, descobriram que ela estava recheada de maconha. O veículo, que é clonado e não pertence à empresa, foi roubado em Pernambuco. O motorista foi detido e conduzido à polícia judiciária para o registro do crime de tráfico de drogas. Assista:   "
BR-277 tem desvio de tráfego neste feriado em Cascavel/PR,30/08/2023 15h22,"Neste no feriado de 7 de Setembro, a BR-277, em Cascavel/PR, estará interditada entre o Km 589 e o Km 590 para o içamento de vigas e placas de concreto do novo viaduto da Avenida Carlos Gomes. O bloqueio de trânsito na rodovia ocorrerá até as 18 horas.  A fim de minimizar eventuais impactos no trânsito e garantir a fluidez, a PRF, o DNIT, o DER, a Secretaria de Serviços e Obras Públicas e a Transitar definiram rotas alternativas para o fluxo de veículos da rodovia. A sinalização provisória para o desvio do tráfego está sendo instalada pela empresa executora da obra.  A PRF e a TRANSITAR atuarão na orientação de tráfego e segurança no local.   ⚠️ ROTA ALTERNATIVA Para quem transita na BR-277, sentido Foz do Iguaçu, o desvio acontecerá pela via marginal da rodovia, a partir do Km 589, próximo a empresa PESA (Paraná Equipamentos), seguirá pelo Bairro Maria Luiza, pelas ruas Lions Clube, Delfino Dias do Prado e Avenida Carlos Gomes, retornando a rodovia na alça de acesso sentido Foz do Iguaçu. O desvio para quem estiver no sentido Cascavel, acontecerá pela via marginal da rodovia no antigo trevo do Carellinho, seguirá para a Avenida Carlos Gomes e continuará por dentro do bairro Turisparque: ruas Três Amigos, Filosofia, Pedro Baú, Arquitetura, via marginal e acesso à rodovia novamente.   "
BR-277 terá desvio de tráfego neste fim de semana em Cascavel/PR,30/08/2023 15h22,"No próximo domingo (03) a BR-277, em Cascavel/PR, estará interditada entre o Km 589 e o Km 590 para o içamento de vigas e placas de concreto do novo viaduto da Avenida Carlos Gomes. O bloqueio de trânsito na rodovia ocorrerá das das 6 às 18 horas.  A fim de minimizar eventuais impactos no trânsito e garantir a fluidez, a PRF, o DNIT, o DER, a Secretaria de Serviços e Obras Públicas e a Transitar definiram rotas alternativas para o fluxo de veículos da rodovia. A sinalização provisória para o desvio do tráfego está sendo instalada pela empresa executora da obra.  A PRF e a TRANSITAR atuarão na orientação de tráfego e segurança no local. Em caso de chuva, os serviços serão adiados. A interdição está prevista também no feriado de 7 de Setembro.   ⚠️ ROTA ALTERNATIVA Para quem transita na BR-277, sentido Foz do Iguaçu, o desvio acontecerá pela via marginal da rodovia, a partir do Km 589, próximo a empresa PESA (Paraná Equipamentos), seguirá pelo Bairro Maria Luiza, pelas ruas Lions Clube, Delfino Dias do Prado e Avenida Carlos Gomes, retornando a rodovia na alça de acesso sentido Foz do Iguaçu. O desvio para quem estiver no sentido Cascavel, acontecerá pela via marginal da rodovia no antigo trevo do Carellinho, seguirá para a Avenida Carlos Gomes e continuará por dentro do bairro Turisparque: ruas Três Amigos, Filosofia, Pedro Baú, Arquitetura, via marginal e acesso à rodovia novamente.   "
PRF apreende quase 50 quilos de cocaína no Paraná,29/08/2023 15h26,"Na segunda (28), por volta das 20h45, policiais rodoviários federais abordaram um motorista que conduzia um Hyundai Palisade paraguaio na BR-277, em Irati (PR). Na sequência, um outro carro de origem paraguaia, um Kia Sportage, que era conduzido por outro homem foi abordado. Na checagem da documentação, os policiais notaram que os dois carros pertenciam ao mesmo proprietário, que era quem conduzia o primeiro veículo abordado - o Palisade. Em conversa com ambos, eles se mostraram confusos a respeito de onde vinham e para onde iriam, o que motivou um aprofundamento nas vistorias. No Sportage, eles encontraram 48,4 quilos de cloridrato de cocaína. Foi preciso retirar o parabrisas do veículo, pois a droga estava escondida dentro do painel, acessada apenas pelo compartimento do motor. Os motoristas e as passageiras dos dois veículos foram detidos e conduzidos para a polícia judiciária para o registro do crime de tráfico de drogas. Assista:  Com informações da BDCom PRF em Guarapuava (PR)"
"Após fuga, PRF apreende mais de 400 quilos de maconha no Paraná",29/08/2023 10h37,"A Policia Rodoviária Federal (PRF) apreendeu, na manhã de terça (29) um carro carregado com 418 quilos de maconha em Goioerê (PR). O condutor não obedeceu a ordem de parada e fugiu pela BR-272. Em certo momento o motorista abandonou o veículo em movimento e tentou fugiu a pé, sendo detido em seguida pela equipe. O carro utilizado pelo traficante portava placas clonadas. O veículo original foi furtado no Rio de Janeiro em 23/07/23. O condutor, morador de Palotina (PR), afirmou ter carregado o veiculo em Toledo (PR), com destino a Campo Mourão (PR). Ele foi detido e responderá pelos crimes de tráfico de drogas, receptação, desobediência, adulteração de veiculo e dirigir sem CNH gerando perigo de dano. Assista:  Com informações da BDCom NOE-PR"
"No último final de semana de agosto, a PRF apreendeu 7 toneladas de maconha no Paraná",28/08/2023 12h13,"
 A Polícia Rodoviária Federal (PRF) apreendeu entre, sexta (25) e domingo (27), 6,9 toneladas de maconha em várias partes do estado do Paraná.
 
 As ações, fruto de capacitações, investimento em tecnologia, e a posição geográfica do estado em relação ao país, que faz fronteira com dois países, causaram um prejuízo de cerca de R$ 150 milhões aos cofres do crime organizado.
 
 Na sexta, por volta do meio-dia, policiais apreenderam 155,21 quilos de maconha e uma pistola 9 mm em Cambé, na BR-369. A droga estava em um Ford Fusion.
 
  
 Mais tarde, por volta das 20h30, policiais rodoviários federais abordaram um motorista de caminhão, em Irati, na BR-277. O caminhão estava carregado com caixas plásticas vazias, daquelas utilizadas para transporte de hortifruti. Segundo o motorista, ele havia acabado de descarregar um carregamento de tomates em Cascavel (PR) e retornava para Jales (SP), de onde saíra. Os policiais, durante a vistoria, perceberam um forte cheiro de maconha e encontraram, escondidos, debaixo das caixas plásticas, 5.407 quilos da droga. Ele foi detido e a carga apreendida.
 
  
 Logo depois, a PRF apreendeu, com um casal paraguaio, mais de meia tonelada de maconha, que estavam escondidas em um tanque falso de combustível de um caminhão, fiscalizado em Francisco Alves (PR), na BR-272. Foi necessário o apoio do Corpo de Bombeiros para abrir o tanque e o casal foi detido. A droga iria para Umuarama (PR).
 
  
 Por volta das 22h45, em Cascavel (PR, na BR-277, PRFs apreenderam 336,2 quilos de maconha que estava sendo transportada em uma Parati, mas o condutor conseguiu fugir.
 
  
 No sábado (26), por volta das 10 horas, 32 quilos de maconha foram apreendidos com um casal em Guarapuava (PR). Houve uma tentativa de fuga, mas foram abordados alguns quilômetros a frente.
 
  
 Cerca de 15h30, a PRF apreendeu 13 quilos de maconha em Pato Branco (PR) com um passageiro de ônibus que fazia a linha de Santarém (PA) a Carazinho (RS).
 
  
 Em apoio à Polícia Militar, por volta das 17 horas, em Três Barras do Paraná (PR), ocorreu a apreensão de 353 quilos de maconha em uma caminhonete Amarok com queixa de roubo. O motorista foi detido.
 
  
 Cerca de 21 horas, em Candói (PR), na BR-373, policiais apreenderam uma pistola calibre 9 mm, além de 34 munições do mesmo calibre em dois carregadores transportados no interior de um veículo Palio. O motorista foi detido.
 
  
 No domingo (27), por volta das 9 horas, em Guarapuava (PR), na BR-277, policiais rodoviários apreenderam um fuzil calibre 5.56 e 87 munições, que estavam sendo transportados em um Kwid. Foram detidos o motorista e o passageiro por posse ou porte ilegal de arma de fogo de uso restrito.
 
  
 Mais tarde, por volta das 13 horas, em Guaíra (PR), na BR-163, foram apreendidos 100,5 quilos de maconha em um Ecosport. O motorista foi detido.
 
  
 Por volta das 22 horas, em Campina Grande do Sul (PR), na BR-116, foram apreendidos 69 quilos de maconha em um Prisma. Condutor e passageiro foram detidos.
 
 "
